"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions_confirmation","","html-keyboard-response","1829","2822059","0.0-5.0-178.0-1.0-0.0","40","39660","Male","null","","","","null","","176","","","2821547","3","","","","","","500","83194","512","84199","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1830","2823570","0.0-5.0-178.0-3.0","40","39660","Male","null","","","","null","","176","","","2822059","3","","","","","","1500","83694","1511","84711","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1831","2823959","0.0-5.0-179.0-0.0","40","39660","Male","379","","","","68","","177","","","2823570","3","","","","0","","379","85194","389","86222","","","1","4","44","outdoor_scenes","objects","","","","","","0","","","","1600","3","4","44","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","87","58","","","","","","","","","unchosen","0","no_gain5","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1832","2824472","0.0-5.0-179.0-1.0-0.0","40","39660","Male","null","","","","null","","177","","","2823959","3","","","","","","500","85573","513","86611","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1833","2826084","0.0-5.0-179.0-3.0","40","39660","Male","null","","","","null","","177","","","2824472","3","","","","","","1600","86073","1612","87124","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1834","2826507","0.0-5.0-180.0-0.0","40","39660","Male","409","","","","75","","178","","","2826084","3","","","","0","","409","87673","423","88736","","","0","16","18","faces","faces","","","","","","0","","","","4200","3","18","16","faces","faces","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","22","76","","","","","","","","","chosen","1","gain6","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1835","2827022","0.0-5.0-180.0-1.0-0.0","40","39660","Male","null","","","","null","","178","","","2826507","3","","","","","","500","88082","515","89159","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1836","2831234","0.0-5.0-180.0-3.0","40","39660","Male","null","","","","null","","178","","","2827022","3","","","","","","4200","88582","4212","89674","4200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1837","2831660","0.0-5.0-181.0-0.0","40","39660","Male","413","","","","68","","179","","","2831234","3","","","","0","","413","92782","426","93886","","","1","43","40","objects","objects","","","","","","0","","","","1000","3","43","40","objects","objects","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","51","73","","","","","","","","","chosen","0","no_gain5","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1838","2832172","0.0-5.0-181.0-1.0-0.0","40","39660","Male","null","","","","null","","179","","","2831660","3","","","","","","500","93195","512","94312","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1839","2833182","0.0-5.0-181.0-3.0","40","39660","Male","null","","","","null","","179","","","2832172","3","","","","","","1000","93695","1010","94824","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1840","2833716","0.0-5.0-182.0-0.0","40","39660","Male","520","","","","75","","180","","","2833182","3","","","","0","","520","94695","534","95834","","","0","8","20","outdoor_scenes","faces","","","","","","0","","","","2000","3","20","8","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","79","91","","","","","","","","","chosen","0","no_gain6","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1841","2834229","0.0-5.0-182.0-1.0-0.0","40","39660","Male","null","","","","null","","180","","","2833716","3","","","","","","500","95215","513","96368","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1842","2836242","0.0-5.0-182.0-3.0","40","39660","Male","null","","","","null","","180","","","2834229","3","","","","","","2000","95715","2013","96881","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1843","2836739","0.0-5.0-183.0-0.0","40","39660","Male","485","","","","75","","181","","","2836242","3","","","","0","","485","97715","497","98894","","","0","38","32","objects","body_parts","","","","","","0","","","","1700","3","32","38","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","50","66","","","","","","","","","unchosen","1","gain4","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1844","2837252","0.0-5.0-183.0-1.0-0.0","40","39660","Male","null","","","","null","","181","","","2836739","3","","","","","","500","98200","513","99391","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1845","2838964","0.0-5.0-183.0-3.0","40","39660","Male","null","","","","null","","181","","","2837252","3","","","","","","1700","98700","1712","99904","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1846","2839368","0.0-5.0-184.0-0.0","40","39660","Male","392","","","","75","","182","","","2838964","3","","","","0","","392","100400","404","101616","","","0","24","44","body_parts","objects","","","","","","0","","","","2300","3","44","24","objects","body_parts","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","58","90","","","","","","","","","unchosen","1","gain2","no_gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1847","2839878","0.0-5.0-184.0-1.0-0.0","40","39660","Male","null","","","","null","","182","","","2839368","3","","","","","","500","100792","510","102020","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1848","2842190","0.0-5.0-184.0-3.0","40","39660","Male","null","","","","null","","182","","","2839878","3","","","","","","2300","101292","2312","102530","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1849","2842664","0.0-5.0-185.0-0.0","40","39660","Male","462","","","","75","","183","","","2842190","3","","","","0","","462","103592","474","104842","","","0","9","32","outdoor_scenes","body_parts","","","","","","0","","","","3300","3","32","9","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","50","83","","","","","","","","","unchosen","1","gain4","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1850","2843178","0.0-5.0-185.0-1.0-0.0","40","39660","Male","null","","","","null","","183","","","2842664","3","","","","","","500","104054","514","105316","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1851","2846489","0.0-5.0-185.0-3.0","40","39660","Male","null","","","","null","","183","","","2843178","3","","","","","","3300","104554","3311","105830","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1852","2846935","0.0-5.0-186.0-0.0","40","39660","Male","433","","","","68","","184","","","2846489","3","","","","0","","433","107854","446","109141","","","1","16","13","faces","faces","","","","","","0","","","","1100","3","16","13","faces","faces","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","76","37","","","","","","","","","chosen","0","no_gain1","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1853","2847449","0.0-5.0-186.0-1.0-0.0","40","39660","Male","null","","","","null","","184","","","2846935","3","","","","","","500","108287","514","109587","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1854","2848560","0.0-5.0-186.0-3.0","40","39660","Male","null","","","","null","","184","","","2847449","3","","","","","","1100","108787","1111","110101","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1855","2849041","0.0-5.0-187.0-0.0","40","39660","Male","469","","","","75","","185","","","2848560","3","","","","0","","469","109887","481","111212","","","0","18","22","faces","faces","","","","","","0","","","","1900","3","22","18","faces","faces","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","21","22","","","","","","","","","chosen","0","no_gain4","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1856","2849553","0.0-5.0-187.0-1.0-0.0","40","39660","Male","null","","","","null","","185","","","2849041","3","","","","","","500","110356","512","111693","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1857","2851462","0.0-5.0-187.0-3.0","40","39660","Male","null","","","","null","","185","","","2849553","3","","","","","","1900","110856","1909","112205","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
