"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","iti_memory","","html-keyboard-response","2315","3493460","0.0-6.0-46.0-3.0","33","17620","Female","null","","","","null","","44","","","3491210","1","","","","","","2200","145600","2250","150593","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2316","3495034","0.0-6.0-47.0-0.0","33","17620","Female","null","","","","null","","45","","","3493460","1","","","","1","","1500","147800","1574","152843","","","","","","","","","","","E","0","","","","1100","2","41","30","objects","body_parts","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2317","3495427","0.0-6.0-47.0-2.0-0.0","33","17620","Female","null","","","","null","","45","","","3495034","1","","","","1","","300","149300","393","154417","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2318","3496254","0.0-6.0-47.0-3.0","33","17620","Female","null","","","","null","","45","","","3495427","1","","","","","","800","149600","827","154810","800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2319","3497778","0.0-6.0-48.0-0.0","33","17620","Female","null","","","","null","","46","","","3496254","1","","","","1","","1500","150400","1524","155637","","","","","","","","","","","","0","","","","1700","2","11","31","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","","","","","","","","","","","1","0","recombined","NaN","0","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2320","3498099","0.0-6.0-48.0-2.0-0.0","33","17620","Female","null","","","","null","","46","","","3497778","1","","","","1","","300","151900","321","157161","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2321","3499756","0.0-6.0-48.0-3.0","33","17620","Female","null","","","","null","","46","","","3498099","1","","","","","","1400","152200","1657","157482","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2322","3501281","0.0-6.0-49.0-0.0","33","17620","Female","null","","","","null","","47","","","3499756","1","","","","1","","1500","153600","1525","159139","","","","","","","","","","","C","0","","","","1200","2","3","31","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2323","3501599","0.0-6.0-49.0-2.0-0.0","33","17620","Female","null","","","","null","","47","","","3501281","1","","","","1","","300","155100","318","160664","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2324","3502518","0.0-6.0-49.0-3.0","33","17620","Female","null","","","","null","","47","","","3501599","1","","","","","","900","155400","919","160982","900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2325","3503580","0.0-6.0-50.0-0.0","33","17620","Female","1036","","","","75","","48","","","3502518","1","","","","0","","1036","156300","1062","161901","","","","","","","","","","","","0","","","","1700","2","24","1","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2326","3504082","0.0-6.0-50.0-1.0-0.0","33","17620","Female","null","","","","null","","48","","","3503580","1","","","","","","464","157336","502","162963","464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2327","3505958","0.0-6.0-50.0-3.0","33","17620","Female","null","","","","null","","48","","","3504082","1","","","","","","1700","157800","1876","163465","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2328","3507607","0.0-6.0-51.0-0.0","33","17620","Female","null","","","","null","","49","","","3505958","1","","","","1","","1500","159500","1649","165341","","","","","","","","","","","","0","","","","1000","2","18","41","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","","","","","","","","","","","","","","","","","0","0","recombined","NaN","0","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2329","3507925","0.0-6.0-51.0-2.0-0.0","33","17620","Female","null","","","","null","","49","","","3507607","1","","","","1","","300","161000","318","166990","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2330","3508644","0.0-6.0-51.0-3.0","33","17620","Female","null","","","","null","","49","","","3507925","1","","","","","","700","161300","719","167308","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2331","3509254","0.0-6.0-52.0-0.0","33","17620","Female","588","","","","75","","50","","","3508644","1","","","","0","","588","162000","610","168027","","","","","","","","","","","H","0","","","","4500","2","17","9","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2332","3510197","0.0-6.0-52.0-1.0-0.0","33","17620","Female","null","","","","null","","50","","","3509254","1","","","","","","912","162588","943","168637","912","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2333","3514875","0.0-6.0-52.0-3.0","33","17620","Female","null","","","","null","","50","","","3510197","1","","","","","","4500","163500","4678","169580","4500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2334","3515052","0.0-6.0-53.0-0.0","33","17620","Female","155","","","","75","","51","","","3514875","1","","","","0","","155","168000","177","174258","","","","","","","","","","","","0","","","","1900","3","47","12","objects","faces","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2335","3516415","0.0-6.0-53.0-1.0-0.0","33","17620","Female","null","","","","null","","51","","","3515052","1","","","","","","1345","168155","1363","174435","1345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2336","3518616","0.0-6.0-53.0-3.0","33","17620","Female","null","","","","null","","51","","","3516415","1","","","","","","1900","169500","2201","175798","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2337","3519412","0.0-6.0-54.0-0.0","33","17620","Female","771","","","","75","","52","","","3518616","1","","","","0","","771","171400","796","177999","","","","","","","","","","","","0","","","","1800","3","10","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2338","3520217","0.0-6.0-54.0-1.0-0.0","33","17620","Female","null","","","","null","","52","","","3519412","1","","","","","","729","172171","805","178795","729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2339","3522046","0.0-6.0-54.0-3.0","33","17620","Female","null","","","","null","","52","","","3520217","1","","","","","","1800","172900","1829","179600","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2340","3523658","0.0-6.0-55.0-0.0","33","17620","Female","null","","","","null","","53","","","3522046","1","","","","1","","1500","174700","1612","181429","","","","","","","","","","","C","0","","","","1300","3","3","31","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2341","3524022","0.0-6.0-55.0-2.0-0.0","33","17620","Female","null","","","","null","","53","","","3523658","1","","","","1","","300","176200","364","183041","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2342","3525102","0.0-6.0-55.0-3.0","33","17620","Female","null","","","","null","","53","","","3524022","1","","","","","","1000","176500","1080","183405","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2343","3526501","0.0-6.0-56.0-0.0","33","17620","Female","1370","","","","75","","54","","","3525102","1","","","","0","","1370","177500","1399","184485","","","","","","","","","","","L","0","","","","2500","3","28","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2344","3526652","0.0-6.0-56.0-1.0-0.0","33","17620","Female","null","","","","null","","54","","","3526501","1","","","","","","130","178870","151","185884","130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
