"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","final_decisions","","html-keyboard-response","1462","3133638","0.0-5.0-70.0-0.0","1","1","1","195","","","","50","","68","","","","1","","","","0","","0.195","224.50999999999996","1","9","faces","outdoor_scenes","","","","","","","0","","","","4300","1","9","19","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","50","50","","","","","","","","","","","unchosen","0","no_gain6","gain4","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1463","3134148","0.0-5.0-70.0-1.0-0.0","1","1","1","null","","","","null","","68","","","","1","","","","","","0.5","224.70499999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1464","3134659","0.0-5.0-70.0-2.0-0.0","1","1","1","null","","","","null","","68","","","","1","","","","1","","0.5","225.20499999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1465","3138973","0.0-5.0-70.0-3.0","1","1","1","null","","","","null","","68","","","","1","","","","","","4.3","225.70499999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1466","3139274","0.0-5.0-71.0-0.0","1","1","1","294","","","","50","","69","","","","1","","","","0","","0.294","230.00499999999997","1","0","faces","outdoor_scenes","","","","","","","0","","","","1100","1","0","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain2","gain3","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1467","3139793","0.0-5.0-71.0-1.0-0.0","1","1","1","null","","","","null","","69","","","","1","","","","","","0.5","230.29899999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1468","3140303","0.0-5.0-71.0-2.0-0.0","1","1","1","null","","","","null","","69","","","","1","","","","1","","0.5","230.79899999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1469","3141417","0.0-5.0-71.0-3.0","1","1","1","null","","","","null","","69","","","","1","","","","","","1.1","231.29899999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1470","3141771","0.0-5.0-72.0-0.0","1","1","1","348","","","","50","","70","","","","1","","","","0","","0.348","232.39899999999997","1","27","faces","body_parts","","","","","","","0","","","","1300","1","27","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","50","50","","","","","","","","","","","chosen","1","gain2","no_gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1471","3142288","0.0-5.0-72.0-1.0-0.0","1","1","1","null","","","","null","","70","","","","1","","","","","","0.5","232.74699999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1472","3142800","0.0-5.0-72.0-2.0-0.0","1","1","1","null","","","","null","","70","","","","1","","","","1","","0.5","233.24699999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1473","3144112","0.0-5.0-72.0-3.0","1","1","1","null","","","","null","","70","","","","1","","","","","","1.3","233.74699999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1474","3144487","0.0-5.0-73.0-0.0","1","1","1","368","","","","50","","71","","","","1","","","","0","","0.368","235.047","1","5","outdoor_scenes","outdoor_scenes","","","","","","","0","","","","2000","1","5","9","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain2","no_gain6","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1475","3145000","0.0-5.0-73.0-1.0-0.0","1","1","1","null","","","","null","","71","","","","1","","","","","","0.5","235.415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1476","3145510","0.0-5.0-73.0-2.0-0.0","1","1","1","null","","","","null","","71","","","","1","","","","1","","0.5","235.915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1477","3147529","0.0-5.0-73.0-3.0","1","1","1","null","","","","null","","71","","","","1","","","","","","2","236.415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1478","3147624","0.0-5.0-74.0-0.0","1","1","1","88","","","","50","","72","","","","1","","","","0","","0.088","238.415","1","44","objects","objects","","","","","","","0","","","","1900","1","44","36","objects","objects","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","","","","","","","","","","","unchosen","0","no_gain4","gain3","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1479","3148135","0.0-5.0-74.0-1.0-0.0","1","1","1","null","","","","null","","72","","","","1","","","","","","0.5","238.503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1480","3148648","0.0-5.0-74.0-2.0-0.0","1","1","1","null","","","","null","","72","","","","1","","","","1","","0.5","239.003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1481","3150556","0.0-5.0-74.0-3.0","1","1","1","null","","","","null","","72","","","","1","","","","","","1.9","239.503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1482","3150853","0.0-5.0-75.0-0.0","1","1","1","291","","","","50","","73","","","","1","","","","0","","0.291","241.403","1","3","objects","outdoor_scenes","","","","","","","0","","","","2200","1","3","40","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain4","gain5","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1483","3151368","0.0-5.0-75.0-1.0-0.0","1","1","1","null","","","","null","","73","","","","1","","","","","","0.5","241.694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1484","3151879","0.0-5.0-75.0-2.0-0.0","1","1","1","null","","","","null","","73","","","","1","","","","1","","0.5","242.194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1485","3154095","0.0-5.0-75.0-3.0","1","1","1","null","","","","null","","73","","","","1","","","","","","2.2","242.694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1486","3154254","0.0-5.0-76.0-0.0","1","1","1","152","","","","50","","74","","","","1","","","","0","","0.152","244.89399999999998","1","7","objects","outdoor_scenes","","","","","","","0","","","","1000","1","7","42","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","50","50","","","","","","","","","","","chosen","1","gain4","no_gain6","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1487","3154761","0.0-5.0-76.0-1.0-0.0","1","1","1","null","","","","null","","74","","","","1","","","","","","0.5","245.04599999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1488","3155271","0.0-5.0-76.0-2.0-0.0","1","1","1","null","","","","null","","74","","","","1","","","","1","","0.5","245.54599999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1489","3156288","0.0-5.0-76.0-3.0","1","1","1","null","","","","null","","74","","","","1","","","","","","1","246.04599999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1490","3156651","0.0-5.0-77.0-0.0","1","1","1","357","","","","50","","75","","","","1","","","","0","","0.357","247.04599999999996","1","19","outdoor_scenes","faces","","","","","","","0","","","","1100","1","19","6","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain4","no_gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1491","3157159","0.0-5.0-77.0-1.0-0.0","1","1","1","null","","","","null","","75","","","","1","","","","","","0.5","247.40299999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1492","3157669","0.0-5.0-77.0-2.0-0.0","1","1","1","null","","","","null","","75","","","","1","","","","1","","0.5","247.90299999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1493","3158785","0.0-5.0-77.0-3.0","1","1","1","null","","","","null","","75","","","","1","","","","","","1.1","248.40299999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_run_over","","html-keyboard-response","1494","3163309","0.0-5.0-77.0-5.0-0.0","1","1","1","4519","","","","83","","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1495","3164637","0.0-5.0-77.0-5.0-1.0","1","1","1","1323","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1496","3165017","0.0-5.0-78.0-0.0","1","1","1","374","","","","50","","76","","","","2","","","","0","","0.374","0","1","26","faces","body_parts","","","","","","","0","","","","3800","2","26","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain6","no_gain3","1","","","","","","","","","","","","","",""
