"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response"
"","deliberation","","html-keyboard-response","820","332233","0.0-3.0-152.0-0.0","1","90291","`1","null","","","","null","","75","","","2","","","","1","","1.1","69.50000000000003","","","","","","","","","","H","0","1100","left","scramble","2300","3","23","3","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","NaN","NaN","","false","1100","",""
"","scramble_prompt","","html-keyboard-response","821","332242","0.0-3.0-152.0-1.0-0.0","1","90291","`1","null","","","","null","","75","","","","","","","","","-0.1","70.60000000000002","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","822","332353","0.0-3.0-152.0-3.0-0.0","1","90291","`1","null","","","","null","","75","","","","","","","1","","0.1","70.50000000000003","","","","","","","","","","","","","","","","3","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","823","332462","0.0-3.0-152.0-4.0","1","90291","`1","null","","","","null","","75","","","","","","","","","2.2","70.60000000000002","","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","824","333474","0.0-3.0-154.0-0.0","1","90291","`1","null","","","","null","","76","","","2","","","","1","","1","72.80000000000003","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","E","0","0","","original","1900","4","43","33","objects","body_parts","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","825","333584","0.0-3.0-154.0-3.0-0.0","1","90291","`1","null","","","","null","","76","","","","","","","1","","0.1","73.80000000000003","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","826","333697","0.0-3.0-154.0-4.0","1","90291","`1","null","","","","null","","76","","","","","","","","","1.8","73.90000000000002","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","827","334713","0.0-3.0-156.0-0.0","1","90291","`1","null","","","","null","","77","","","2","","","","1","","0.5","75.70000000000002","","","","","","","","","","A","0","500","left","scramble","1300","4","0","38","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","NaN","NaN","","false","500","",""
"","scramble_prompt","","html-keyboard-response","828","335225","0.0-3.0-156.0-1.0-0.0","1","90291","`1","null","","","","null","","77","","","","","","","","","0.5","76.20000000000002","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","4","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","829","335339","0.0-3.0-156.0-3.0-0.0","1","90291","`1","null","","","","null","","77","","","","","","","1","","0.1","76.70000000000002","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","830","335448","0.0-3.0-156.0-4.0","1","90291","`1","null","","","","null","","77","","","","","","","","","1.2","76.80000000000001","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","831","336459","0.0-3.0-158.0-0.0","1","90291","`1","null","","","","null","","78","","","2","","","","1","","1","78.00000000000001","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","C","0","0","","original","3000","4","11","35","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","832","336568","0.0-3.0-158.0-3.0-0.0","1","90291","`1","null","","","","null","","78","","","","","","","1","","0.1","79.00000000000001","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","833","336679","0.0-3.0-158.0-4.0","1","90291","`1","null","","","","null","","78","","","","","","","","","2.9","79.10000000000001","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","834","337692","0.0-3.0-160.0-0.0","1","90291","`1","null","","","","null","","79","","","2","","","","1","","1.5","82.00000000000001","","","","","","","","","","H","0","1500","left","scramble","1600","4","23","3","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","NaN","NaN","","false","1500","",""
"","scramble_prompt","","html-keyboard-response","835","337701","0.0-3.0-160.0-1.0-0.0","1","90291","`1","null","","","","null","","79","","","","","","","","","-0.5","83.50000000000001","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","4","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","836","337807","0.0-3.0-160.0-3.0-0.0","1","90291","`1","null","","","","null","","79","","","","","","","1","","0.1","83.00000000000001","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","837","337921","0.0-3.0-160.0-4.0","1","90291","`1","null","","","","null","","79","","","","","","","","","1.5","83.10000000000001","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","838","338941","0.0-3.0-162.0-0.0","1","90291","`1","null","","","","null","","80","","","2","","","","1","","1","84.60000000000001","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","J","0","0","","original","2100","4","17","44","faces","objects","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","839","339057","0.0-3.0-162.0-3.0-0.0","1","90291","`1","null","","","","null","","80","","","","","","","1","","0.1","85.60000000000001","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","840","339173","0.0-3.0-162.0-4.0","1","90291","`1","null","","","","null","","80","","","","","","","","","2","85.7","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","841","340189","0.0-3.0-164.0-0.0","1","90291","`1","null","","","","null","","81","","","2","","","","1","","1","87.7","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","B","0","0","","original","2400","4","2","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","842","340305","0.0-3.0-164.0-3.0-0.0","1","90291","`1","null","","","","null","","81","","","","","","","1","","0.1","88.7","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","843","340420","0.0-3.0-164.0-4.0","1","90291","`1","null","","","","null","","81","","","","","","","","","2.3","88.8","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","844","341437","0.0-3.0-166.0-0.0","1","90291","`1","null","","","","null","","82","","","2","","","","1","","0.2","91.1","","","","","","","","","","F","0","200","left","scramble","1200","4","22","29","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","NaN","NaN","","false","200","",""
"","scramble_prompt","","html-keyboard-response","845","342251","0.0-3.0-166.0-1.0-0.0","1","90291","`1","null","","","","null","","82","","","","","","","","","0.8","91.3","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","4","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","846","342363","0.0-3.0-166.0-3.0-0.0","1","90291","`1","null","","","","null","","82","","","","","","","1","","0.1","92.1","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","847","342471","0.0-3.0-166.0-4.0","1","90291","`1","null","","","","null","","82","","","","","","","","","1.1","92.19999999999999","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","848","343479","0.0-3.0-168.0-0.0","1","90291","`1","null","","","","null","","83","","","2","","","","1","","0.5","93.29999999999998","","","","","","","","","","L","0","500","right","scramble","1000","4","28","19","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg","NaN","NaN","","false","500","",""
"","scramble_prompt","","html-keyboard-response","849","343991","0.0-3.0-168.0-1.0-0.0","1","90291","`1","null","","","","null","","83","","","","","","","","","0.5","93.79999999999998","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","4","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","850","344107","0.0-3.0-168.0-3.0-0.0","1","90291","`1","null","","","","null","","83","","","","","","","1","","0.1","94.29999999999998","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","851","344222","0.0-3.0-168.0-4.0","1","90291","`1","null","","","","null","","83","","","","","","","","","0.9","94.39999999999998","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","852","345236","0.0-3.0-170.0-0.0","1","90291","`1","null","","","","null","","84","","","2","","","","1","","1","95.29999999999998","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","L","0","0","","original","2500","4","28","19","body_parts","faces","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","853","345347","0.0-3.0-170.0-3.0-0.0","1","90291","`1","null","","","","null","","84","","","","","","","1","","0.1","96.29999999999998","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","854","345463","0.0-3.0-170.0-4.0","1","90291","`1","null","","","","null","","84","","","","","","","","","2.4","96.39999999999998","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","855","346474","0.0-3.0-172.0-0.0","1","90291","`1","null","","","","null","","85","","","2","","","","1","","1","98.79999999999998","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","A","0","0","","original","2800","4","0","38","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","856","346585","0.0-3.0-172.0-3.0-0.0","1","90291","`1","null","","","","null","","85","","","","","","","1","","0.1","99.79999999999998","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","857","346699","0.0-3.0-172.0-4.0","1","90291","`1","null","","","","null","","85","","","","","","","","","2.7","99.89999999999998","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","858","347714","0.0-3.0-174.0-0.0","1","90291","`1","null","","","","null","","86","","","2","","","","1","","1","102.59999999999998","","","","","","","","","","B","0","1000","left","scramble","2000","4","2","18","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","NaN","NaN","","false","1000","",""
"","scramble_prompt","","html-keyboard-response","859","347726","0.0-3.0-174.0-1.0-0.0","1","90291","`1","null","","","","null","","86","","","","","","","","","0","103.59999999999998","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","4","","","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","860","347844","0.0-3.0-174.0-3.0-0.0","1","90291","`1","null","","","","null","","86","","","","","","","1","","0.1","103.59999999999998","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
"","iti","","html-keyboard-response","861","347959","0.0-3.0-174.0-4.0","1","90291","`1","null","","","","null","","86","","","","","","","","","1.9","103.69999999999997","","","","","","","","","","","","","","","","4","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","862","348970","0.0-3.0-176.0-0.0","1","90291","`1","null","","","","null","","87","","","2","","","","1","","1","105.59999999999998","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","G","0","0","","original","1100","4","42","10","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","50","50","","","","",""
"","deliberation_no_response","","html-keyboard-response","863","349080","0.0-3.0-176.0-3.0-0.0","1","90291","`1","null","","","","null","","87","","","","","","","1","","0.1","106.59999999999998","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","",""
