"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen"
"","final_decisions","","html-keyboard-response","1934","3619003","0.0-5.0-187.0-0.0","33","75229","female","934","","","","75","","185","","","3618050","3","","","","0","","934","125444","953","127338","","","0","28","27","body_parts","body_parts","","","","","","0","","","","1000","3","27","28","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","93","64","","","","","","","","","chosen","0","no_gain1","gain5","1"
"","final_decisions_confirmation","","html-keyboard-response","1935","3619547","0.0-5.0-187.0-1.0-0.0","33","75229","female","null","","","","null","","185","","","3619003","3","","","","","","500","126378","544","128291","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1936","3620564","0.0-5.0-187.0-3.0","33","75229","female","null","","","","null","","185","","","3619547","3","","","","","","1000","126878","1017","128835","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1937","3621444","0.0-5.0-188.0-0.0","33","75229","female","867","","","","75","","186","","","3620564","3","","","","0","","867","127878","880","129852","","","0","3","11","outdoor_scenes","outdoor_scenes","","","","","","0","","","","3000","3","11","3","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","80","78","","","","","","","","","unchosen","0","no_gain1","gain5","1"
"","final_decisions_confirmation","","html-keyboard-response","1938","3621968","0.0-5.0-188.0-1.0-0.0","33","75229","female","null","","","","null","","186","","","3621444","3","","","","","","500","128745","524","130732","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1939","3624988","0.0-5.0-188.0-3.0","33","75229","female","null","","","","null","","186","","","3621968","3","","","","","","3000","129245","3020","131256","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1940","3626281","0.0-5.0-189.0-0.0","33","75229","female","1282","","","","75","","187","","","3624988","3","","","","0","","1282","132245","1293","134276","","","0","27","4","body_parts","outdoor_scenes","","","","","","0","","","","1000","3","4","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","75","93","","","","","","","","","chosen","1","gain4","no_gain1","0"
"","final_decisions_confirmation","","html-keyboard-response","1941","3626800","0.0-5.0-189.0-1.0-0.0","33","75229","female","null","","","","null","","187","","","3626281","3","","","","","","500","133527","519","135569","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1942","3627823","0.0-5.0-189.0-3.0","33","75229","female","null","","","","null","","187","","","3626800","3","","","","","","1000","134027","1023","136088","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1943","3629272","0.0-5.0-190.0-0.0","33","75229","female","1433","","","","75","","188","","","3627823","3","","","","0","","1433","135027","1449","137111","","","0","18","31","faces","body_parts","","","","","","0","","","","1600","3","31","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","56","47","","","","","","","","","chosen","1","gain3","no_gain3","0"
"","final_decisions_confirmation","","html-keyboard-response","1944","3629801","0.0-5.0-190.0-1.0-0.0","33","75229","female","null","","","","null","","188","","","3629272","3","","","","","","500","136460","529","138560","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1945","3631420","0.0-5.0-190.0-3.0","33","75229","female","null","","","","null","","188","","","3629801","3","","","","","","1600","136960","1619","139089","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1946","3632261","0.0-5.0-191.0-0.0","33","75229","female","828","","","","75","","189","","","3631420","3","","","","0","","828","138560","841","140708","","","0","28","36","body_parts","objects","","","","","","0","","","","1500","3","36","28","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","68","64","","","","","","","","","chosen","0","no_gain2","gain5","1"
"","final_decisions_confirmation","","html-keyboard-response","1947","3632771","0.0-5.0-191.0-1.0-0.0","33","75229","female","null","","","","null","","189","","","3632261","3","","","","","","500","139388","510","141549","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1948","3634303","0.0-5.0-191.0-3.0","33","75229","female","null","","","","null","","189","","","3632771","3","","","","","","1500","139888","1532","142059","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1949","3635576","0.0-5.0-192.0-0.0","33","75229","female","1255","","","","75","","190","","","3634303","3","","","","0","","1255","141388","1273","143591","","","0","21","11","faces","outdoor_scenes","","","","","","0","","","","1700","3","11","21","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","80","64","","","","","","","","","unchosen","0","no_gain1","gain6","1"
"","final_decisions_confirmation","","html-keyboard-response","1950","3636090","0.0-5.0-192.0-1.0-0.0","33","75229","female","null","","","","null","","190","","","3635576","3","","","","","","500","142643","514","144864","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1951","3637806","0.0-5.0-192.0-3.0","33","75229","female","null","","","","null","","190","","","3636090","3","","","","","","1700","143143","1716","145378","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1952","3639294","0.0-5.0-193.0-0.0","33","75229","female","1472","","","","75","","191","","","3637806","3","","","","0","","1472","144843","1488","147094","","","0","5","3","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1300","3","3","5","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","78","68","","","","","","","","","unchosen","1","gain5","no_gain6","0"
"","final_decisions_confirmation","","html-keyboard-response","1953","3639808","0.0-5.0-193.0-1.0-0.0","33","75229","female","null","","","","null","","191","","","3639294","3","","","","","","500","146315","514","148582","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1954","3641121","0.0-5.0-193.0-3.0","33","75229","female","null","","","","null","","191","","","3639808","3","","","","","","1300","146815","1313","149096","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1955","3642097","0.0-5.0-194.0-0.0","33","75229","female","957","","","","75","","192","","","3641121","3","","","","0","","957","148115","976","150409","","","0","45","47","objects","objects","","","","","","0","","","","1300","3","47","45","objects","objects","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","57","58","","","","","","","","","unchosen","0","no_gain5","gain4","1"
"","final_decisions_confirmation","","html-keyboard-response","1956","3642623","0.0-5.0-194.0-1.0-0.0","33","75229","female","null","","","","null","","192","","","3642097","3","","","","","","500","149072","526","151385","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1957","3643950","0.0-5.0-194.0-3.0","33","75229","female","null","","","","null","","192","","","3642623","3","","","","","","1300","149572","1327","151911","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1958","3644858","0.0-5.0-195.0-0.0","33","75229","female","893","","","","75","","193","","","3643950","3","","","","0","","893","150872","908","153238","","","0","33","39","body_parts","objects","","","","","","0","","","","3600","3","39","33","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","57","64","","","","","","","","","chosen","1","gain1","no_gain5","0"
"","final_decisions_confirmation","","html-keyboard-response","1959","3645370","0.0-5.0-195.0-1.0-0.0","33","75229","female","null","","","","null","","193","","","3644858","3","","","","","","500","151765","512","154146","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1960","3648991","0.0-5.0-195.0-3.0","33","75229","female","null","","","","null","","193","","","3645370","3","","","","","","3600","152265","3621","154658","3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1961","3649684","0.0-5.0-196.0-0.0","33","75229","female","672","","","","75","","194","","","3648991","3","","","","0","","672","155865","693","158279","","","0","20","21","faces","faces","","","","","","0","","","","2100","3","21","20","faces","faces","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","64","62","","","","","","","","","unchosen","1","gain6","no_gain4","0"
"","final_decisions_confirmation","","html-keyboard-response","1962","3650204","0.0-5.0-196.0-1.0-0.0","33","75229","female","null","","","","null","","194","","","3649684","3","","","","","","500","156537","520","158972","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1963","3652323","0.0-5.0-196.0-3.0","33","75229","female","null","","","","null","","194","","","3650204","3","","","","","","2100","157037","2119","159492","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1964","3653118","0.0-5.0-197.0-0.0","33","75229","female","778","","","","75","","195","","","3652323","3","","","","0","","778","159137","795","161611","","","0","27","39","body_parts","objects","","","","","","0","","","","1600","3","39","27","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","57","93","","","","","","","","","chosen","1","gain1","no_gain1","0"
