"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","memory_confirmation_trial","","html-keyboard-response","2411","4023734","0.0-6.0-76.0-1.0-0.0","35","50734","Male","null","","","","null","","74","","","4023080","1","","","","","","630","255570","654","259834","630","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2412","4025351","0.0-6.0-76.0-3.0","35","50734","Male","null","","","","null","","74","","","4023734","1","","","","","","1600","256200","1617","260488","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2413","4026158","0.0-6.0-77.0-0.0","35","50734","Male","787","","","","68","","75","","","4025351","1","","","","0","","787","257800","807","262105","","","","","","","","","","","","","0","","","","1500","4","18","36","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2414","4026881","0.0-6.0-77.0-1.0-0.0","35","50734","Male","null","","","","null","","75","","","4026158","1","","","","","","713","258587","723","262912","713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2415","4028396","0.0-6.0-77.0-3.0","35","50734","Male","null","","","","null","","75","","","4026881","1","","","","","","1500","259300","1515","263635","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2416","4029309","0.0-6.0-78.0-0.0","35","50734","Male","896","","","","75","","76","","","4028396","1","","","","0","","896","260800","913","265150","","","","","","","","","","","","I","0","","","","3300","4","27","8","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2417","4029925","0.0-6.0-78.0-1.0-0.0","35","50734","Male","null","","","","null","","76","","","4029309","1","","","","","","604","261696","616","266063","604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2418","4033263","0.0-6.0-78.0-3.0","35","50734","Male","null","","","","null","","76","","","4029925","1","","","","","","3300","262300","3338","266679","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2419","4034129","0.0-6.0-79.0-0.0","35","50734","Male","849","","","","68","","77","","","4033263","1","","","","0","","849","265600","866","270017","","","","","","","","","","","","","0","","","","1200","4","43","30","objects","body_parts","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2420","4034794","0.0-6.0-79.0-1.0-0.0","35","50734","Male","null","","","","null","","77","","","4034129","1","","","","","","651","266449","665","270883","651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2421","4036005","0.0-6.0-79.0-3.0","35","50734","Male","null","","","","null","","77","","","4034794","1","","","","","","1200","267100","1211","271548","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2422","4036924","0.0-6.0-80.0-0.0","35","50734","Male","899","","","","75","","78","","","4036005","1","","","","0","","899","268300","919","272759","","","","","","","","","","","","","0","","","","1700","4","7","14","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2423","4037534","0.0-6.0-80.0-1.0-0.0","35","50734","Male","null","","","","null","","78","","","4036924","1","","","","","","601","269199","610","273678","601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2424","4039489","0.0-6.0-80.0-3.0","35","50734","Male","null","","","","null","","78","","","4037534","1","","","","","","1700","269800","1955","274288","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2425","4040968","0.0-6.0-81.0-0.0","35","50734","Male","1363","","","","68","","79","","","4039489","1","","","","0","","1363","271500","1479","276243","","","","","","","","","","","","H","0","","","","1300","4","14","0","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2426","4041118","0.0-6.0-81.0-1.0-0.0","35","50734","Male","null","","","","null","","79","","","4040968","1","","","","","","137","272863","150","277722","137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2427","4042434","0.0-6.0-81.0-3.0","35","50734","Male","null","","","","null","","79","","","4041118","1","","","","","","1300","273000","1316","277872","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2428","4043947","0.0-6.0-82.0-0.0","35","50734","Male","null","","","","null","","80","","","4042434","1","","","","1","","1500","274300","1513","279188","","","","","","","","","","","","","0","","","","1000","4","31","37","body_parts","objects","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2429","4044260","0.0-6.0-82.0-2.0-0.0","35","50734","Male","null","","","","null","","80","","","4043947","1","","","","1","","300","275800","313","280701","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2430","4044971","0.0-6.0-82.0-3.0","35","50734","Male","null","","","","null","","80","","","4044260","1","","","","","","700","276100","711","281014","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2431","4046498","0.0-6.0-83.0-0.0","35","50734","Male","null","","","","null","","81","","","4044971","1","","","","1","","1500","276800","1527","281725","","","","","","","","","","","","F","0","","","","1200","4","22","25","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2432","4046825","0.0-6.0-83.0-2.0-0.0","35","50734","Male","null","","","","null","","81","","","4046498","1","","","","1","","300","278300","327","283252","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2433","4047738","0.0-6.0-83.0-3.0","35","50734","Male","null","","","","null","","81","","","4046825","1","","","","","","900","278600","913","283579","900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2434","4048544","0.0-6.0-84.0-0.0","35","50734","Male","794","","","","75","","82","","","4047738","1","","","","0","","794","279500","806","284492","","","","","","","","","","","","","0","","","","1200","4","38","25","objects","body_parts","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2435","4049262","0.0-6.0-84.0-1.0-0.0","35","50734","Male","null","","","","null","","82","","","4048544","1","","","","","","706","280294","718","285298","706","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2436","4050475","0.0-6.0-84.0-3.0","35","50734","Male","null","","","","null","","82","","","4049262","1","","","","","","1200","281000","1213","286016","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2437","4051312","0.0-6.0-85.0-0.0","35","50734","Male","825","","","","68","","83","","","4050475","1","","","","0","","825","282200","837","287229","","","","","","","","","","","","","0","","","","1600","4","4","29","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2438","4052000","0.0-6.0-85.0-1.0-0.0","35","50734","Male","null","","","","null","","83","","","4051312","1","","","","","","675","283025","688","288066","675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2439","4053616","0.0-6.0-85.0-3.0","35","50734","Male","null","","","","null","","83","","","4052000","1","","","","","","1600","283700","1616","288754","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2440","4054400","0.0-6.0-86.0-0.0","35","50734","Male","770","","","","68","","84","","","4053616","1","","","","0","","770","285300","784","290370","","","","","","","","","","","","B","0","","","","1000","4","4","23","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
