"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","2068","7139707","0.0-5.0-252.0-0.0","28","76661","female","759","","","","75","","250","","","7138934","4","","","","0","","759","111279","773","113875","","0","36","34","objects","body_parts","","","","","","0","","","","1100","4","34","36","body_parts","objects","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","30","77","","","","","","","","","unchosen","0","no_gain1","gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2069","7140345","0.0-5.0-252.0-1.0-0.0","28","76661","female","null","","","","null","","250","","","7139707","4","","","","","","500","112038","638","114648","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2070","7141471","0.0-5.0-252.0-3.0","28","76661","female","null","","","","null","","250","","","7140345","4","","","","","","1100","112538","1126","115286","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2071","7142994","0.0-5.0-253.0-0.0","28","76661","female","null","","","","null","","251","","","7141471","4","","","","1","","1500","113638","1523","116412","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1900","4","26","16","body_parts","faces","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","77","76","","","","","","","","","chosen","1","gain6","no_gain3","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2072","7143325","0.0-5.0-253.0-2.0-0.0","28","76661","female","null","","","","null","","251","","","7142994","4","","","","1","","300","115138","331","117935","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2073","7144944","0.0-5.0-253.0-3.0","28","76661","female","null","","","","null","","251","","","7143325","4","","","","","","1600","115438","1619","118266","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2074","7146164","0.0-5.0-254.0-0.0","28","76661","female","1206","","","","68","","252","","","7144944","4","","","","0","","1206","117038","1220","119885","","1","44","34","objects","body_parts","","","","","","0","","","","1100","4","44","34","objects","body_parts","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","73","30","","","","","","","","","unchosen","1","gain4","no_gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2075","7146683","0.0-5.0-254.0-1.0-0.0","28","76661","female","null","","","","null","","252","","","7146164","4","","","","","","500","118244","519","121105","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2076","7147798","0.0-5.0-254.0-3.0","28","76661","female","null","","","","null","","252","","","7146683","4","","","","","","1100","118744","1115","121624","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2077","7148866","0.0-5.0-255.0-0.0","28","76661","female","1049","","","","68","","253","","","7147798","4","","","","0","","1049","119844","1068","122739","","1","44","14","objects","faces","","","","","","0","","","","1000","4","44","14","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","73","74","","","","","","","","","unchosen","1","gain4","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2078","7149408","0.0-5.0-255.0-1.0-0.0","28","76661","female","null","","","","null","","253","","","7148866","4","","","","","","500","120893","542","123807","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2079","7150427","0.0-5.0-255.0-3.0","28","76661","female","null","","","","null","","253","","","7149408","4","","","","","","1000","121393","1019","124349","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2080","7151960","0.0-5.0-256.0-0.0","28","76661","female","null","","","","null","","254","","","7150427","4","","","","1","","1500","122393","1533","125368","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1600","4","11","46","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","73","50","","","","","","","","","unchosen","1","gain6","no_gain6","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2081","7152503","0.0-5.0-256.0-2.0-0.0","28","76661","female","null","","","","null","","254","","","7151960","4","","","","1","","300","123893","543","126901","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2082","7153824","0.0-5.0-256.0-3.0","28","76661","female","null","","","","null","","254","","","7152503","4","","","","","","1300","124193","1321","127444","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2083","7154975","0.0-5.0-257.0-0.0","28","76661","female","1133","","","","68","","255","","","7153824","4","","","","0","","1133","125493","1151","128765","","1","29","18","body_parts","faces","","","","","","0","","","","2700","4","29","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","70","78","","","","","","","","","chosen","0","no_gain4","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2084","7155491","0.0-5.0-257.0-1.0-0.0","28","76661","female","null","","","","null","","255","","","7154975","4","","","","","","500","126626","516","129916","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2085","7158274","0.0-5.0-257.0-3.0","28","76661","female","null","","","","null","","255","","","7155491","4","","","","","","2700","127126","2783","130432","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2086","7159223","0.0-5.0-258.0-0.0","28","76661","female","920","","","","68","","256","","","7158274","4","","","","0","","920","129826","949","133215","","1","44","46","objects","objects","","","","","","0","","","","3500","4","44","46","objects","objects","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","73","50","","","","","","","","","unchosen","1","gain4","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2087","7159744","0.0-5.0-258.0-1.0-0.0","28","76661","female","null","","","","null","","256","","","7159223","4","","","","","","500","130746","521","134164","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2088","7163268","0.0-5.0-258.0-3.0","28","76661","female","null","","","","null","","256","","","7159744","4","","","","","","3500","131246","3524","134685","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2089","7164057","0.0-5.0-259.0-0.0","28","76661","female","775","","","","68","","257","","","7163268","4","","","","0","","775","134746","789","138209","","1","32","11","body_parts","outdoor_scenes","","","","","","0","","","","1000","4","32","11","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","82","73","","","","","","","","","unchosen","0","no_gain2","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2090","7164569","0.0-5.0-259.0-1.0-0.0","28","76661","female","null","","","","null","","257","","","7164057","4","","","","","","500","135521","512","138998","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2091","7165586","0.0-5.0-259.0-3.0","28","76661","female","null","","","","null","","257","","","7164569","4","","","","","","1000","136021","1017","139510","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2092","7166717","0.0-5.0-260.0-0.0","28","76661","female","1118","","","","75","","258","","","7165586","4","","","","0","","1118","137021","1131","140527","","0","39","32","objects","body_parts","","","","","","0","","","","1700","4","32","39","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","82","74","","","","","","","","","unchosen","0","no_gain2","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2093","7167239","0.0-5.0-260.0-1.0-0.0","28","76661","female","null","","","","null","","258","","","7166717","4","","","","","","500","138139","522","141658","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2094","7168957","0.0-5.0-260.0-3.0","28","76661","female","null","","","","null","","258","","","7167239","4","","","","","","1700","138639","1718","142180","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2095","7169969","0.0-5.0-261.0-0.0","28","76661","female","996","","","","68","","259","","","7168957","4","","","","0","","996","140339","1012","143898","","1","33","3","body_parts","outdoor_scenes","","","","","","0","","","","1500","4","33","3","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","77","82","","","","","","","","","chosen","1","gain2","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2096","7170491","0.0-5.0-261.0-1.0-0.0","28","76661","female","null","","","","null","","259","","","7169969","4","","","","","","500","141335","522","144910","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
