"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions_confirmation","","html-keyboard-response","1808","3699659","0.0-5.0-164.0-1.0-0.0","32","47210","male","null","","","","null","","162","","","","3699147","3","","","","","","500","51928","512","52894","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1809","3701585","0.0-5.0-164.0-3.0","32","47210","male","null","","","","null","","162","","","","3699659","3","","","","","","1900","52428","1926","53406","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1810","3702223","0.0-5.0-165.0-0.0","32","47210","male","623","","","","68","","163","","","","3701585","3","","","","0","","623","54328","638","55332","","1","38","5","objects","outdoor_scenes","","","","","","0","","","","1700","3","38","5","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","63","95","","","","","","","","","unchosen","0","no_gain4","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1811","3702745","0.0-5.0-165.0-1.0-0.0","32","47210","male","null","","","","null","","163","","","","3702223","3","","","","","","500","54951","522","55970","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1812","3704463","0.0-5.0-165.0-3.0","32","47210","male","null","","","","null","","163","","","","3702745","3","","","","","","1700","55451","1718","56492","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1813","3705018","0.0-5.0-166.0-0.0","32","47210","male","544","","","","68","","164","","","","3704463","3","","","","0","","544","57151","555","58210","","1","0","36","outdoor_scenes","objects","","","","","","0","","","","1800","3","0","36","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","85","77","","","","","","","","","chosen","0","no_gain6","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1814","3705531","0.0-5.0-166.0-1.0-0.0","32","47210","male","null","","","","null","","164","","","","3705018","3","","","","","","500","57695","513","58765","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1815","3707358","0.0-5.0-166.0-3.0","32","47210","male","null","","","","null","","164","","","","3705531","3","","","","","","1800","58195","1827","59278","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1816","3708052","0.0-5.0-167.0-0.0","32","47210","male","680","","","","68","","165","","","","3707358","3","","","","0","","680","59995","694","61105","","1","30","24","body_parts","body_parts","","","","","","0","","","","1500","3","30","24","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","65","77","","","","","","","","","chosen","1","gain5","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1817","3708570","0.0-5.0-167.0-1.0-0.0","32","47210","male","null","","","","null","","165","","","","3708052","3","","","","","","500","60675","518","61799","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1818","3710087","0.0-5.0-167.0-3.0","32","47210","male","null","","","","null","","165","","","","3708570","3","","","","","","1500","61175","1517","62317","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1819","3710712","0.0-5.0-168.0-0.0","32","47210","male","613","","","","68","","166","","","","3710087","3","","","","0","","613","62675","625","63834","","1","36","44","objects","objects","","","","","","0","","","","2700","3","36","44","objects","objects","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","77","83","","","","","","","","","chosen","1","gain4","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1820","3711236","0.0-5.0-168.0-1.0-0.0","32","47210","male","null","","","","null","","166","","","","3710712","3","","","","","","500","63288","524","64459","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1821","3713956","0.0-5.0-168.0-3.0","32","47210","male","null","","","","null","","166","","","","3711236","3","","","","","","2700","63788","2720","64983","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1822","3714920","0.0-5.0-169.0-0.0","32","47210","male","942","","","","75","","167","","","","3713956","3","","","","0","","942","66488","964","67703","","0","23","17","faces","faces","","","","","","0","","","","3600","3","17","23","faces","faces","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","68","39","","","","","","","","","unchosen","0","no_gain6","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1823","3715438","0.0-5.0-169.0-1.0-0.0","32","47210","male","null","","","","null","","167","","","","3714920","3","","","","","","500","67430","518","68667","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1824","3719060","0.0-5.0-169.0-3.0","32","47210","male","null","","","","null","","167","","","","3715438","3","","","","","","3600","67930","3622","69185","3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1825","3719819","0.0-5.0-170.0-0.0","32","47210","male","738","","","","68","","168","","","","3719060","3","","","","0","","738","71530","759","72807","","1","44","11","objects","outdoor_scenes","","","","","","0","","","","2100","3","44","11","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","83","86","","","","","","","","","chosen","0","no_gain2","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1826","3720345","0.0-5.0-170.0-1.0-0.0","32","47210","male","null","","","","null","","168","","","","3719819","3","","","","","","500","72268","526","73566","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1827","3722470","0.0-5.0-170.0-3.0","32","47210","male","null","","","","null","","168","","","","3720345","3","","","","","","2100","72768","2125","74092","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1828","3723291","0.0-5.0-171.0-0.0","32","47210","male","801","","","","68","","169","","","","3722470","3","","","","0","","801","74868","821","76217","","1","5","17","outdoor_scenes","faces","","","","","","0","","","","2300","3","5","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","95","68","","","","","","","","","unchosen","1","gain5","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1829","3723834","0.0-5.0-171.0-1.0-0.0","32","47210","male","null","","","","null","","169","","","","3723291","3","","","","","","500","75669","543","77038","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1830","3726159","0.0-5.0-171.0-3.0","32","47210","male","null","","","","null","","169","","","","3723834","3","","","","","","2300","76169","2325","77581","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1831","3726931","0.0-5.0-172.0-0.0","32","47210","male","754","","","","68","","170","","","","3726159","3","","","","0","","754","78469","772","79906","","1","13","8","faces","outdoor_scenes","","","","","","0","","","","1400","3","13","8","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","81","43","","","","","","","","","unchosen","1","gain1","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1832","3727449","0.0-5.0-172.0-1.0-0.0","32","47210","male","null","","","","null","","170","","","","3726931","3","","","","","","500","79223","518","80678","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1833","3728865","0.0-5.0-172.0-3.0","32","47210","male","null","","","","null","","170","","","","3727449","3","","","","","","1400","79723","1416","81196","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1834","3729567","0.0-5.0-173.0-0.0","32","47210","male","685","","","","68","","171","","","","3728865","3","","","","0","","685","81123","702","82612","","1","25","24","body_parts","body_parts","","","","","","0","","","","1200","3","25","24","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","42","77","","","","","","","","","chosen","1","gain3","no_gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1835","3730081","0.0-5.0-173.0-1.0-0.0","32","47210","male","null","","","","null","","171","","","","3729567","3","","","","","","500","81808","514","83314","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
