"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","81","412596","0.0-2.0-6.4-1.4","34","47658","male ","null","","","","null","","4","","","412291","0","","","","","","300","8800","305","8912","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","82","413001","0.0-2.0-7.0-0.0","34","47658","male ","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","412596","0","NaN","","0","1","0","400","9100","405","9217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","83","413307","0.0-2.0-7.0-1.0","34","47658","male ","null","","","","null","","5","","","413001","0","","","","","","300","9500","306","9622","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","84","413712","0.0-2.0-7.1-0.1","34","47658","male ","92","","","","68","0","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","413307","0","NaN","","0","0","1","400","9800","405","9928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","85","414017","0.0-2.0-7.1-1.1","34","47658","male ","null","","","","null","","5","","","413712","0","","","","","","300","10200","305","10333","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","86","417059","0.0-2.0-7.1-2.1-0.1","34","47658","male ","3038","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","87","420419","0.0-2.0-7.1-2.1-1.1","34","47658","male ","3357","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","88","420823","0.0-2.0-8.0-0.0","34","47658","male ","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/objects/jonny-caspari-wsvCC6UyKjs-unsplash.jpg","420419","1","objects","","0","1","0","400","0","404","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","89","421127","0.0-2.0-8.0-1.0","34","47658","male ","null","","","","null","","6","","","420823","1","","","","","","300","400","304","404","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","90","421532","0.0-2.0-9.0-0.0","34","47658","male ","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/objects/charlesdeluvio-RDjZh9dqlP4-unsplash.jpg","421127","1","objects","","0","1","0","400","700","405","708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","91","421836","0.0-2.0-9.0-1.0","34","47658","male ","null","","","","null","","7","","","421532","1","","","","","","300","1100","304","1113","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","92","422240","0.0-2.0-10.0-0.0","34","47658","male ","292","","","","68","0","8","","Stimuli/Experimental_stims/localizer/objects/adriano-pucciarelli-Jl3S1yM8gi8-unsplash.jpg","421836","1","objects","","0","0","1","400","1400","404","1417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","93","422546","0.0-2.0-10.0-1.0","34","47658","male ","null","","","","null","","8","","","422240","1","","","","","","300","1800","306","1821","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","94","422951","0.0-2.0-11.0-0.0","34","47658","male ","150","","","","68","0","9","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-Pj2PY-E-LfM-unsplash.jpg","422546","1","objects","","0","0","1","400","2100","405","2127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","95","423256","0.0-2.0-11.0-1.0","34","47658","male ","null","","","","null","","9","","","422951","1","","","","","","300","2500","305","2532","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","96","423660","0.0-2.0-12.0-0.0","34","47658","male ","288","","","","68","0","10","","Stimuli/Experimental_stims/localizer/objects/chris-briggs-x9TCnxNBofE-unsplash.jpg","423256","1","objects","","0","0","1","400","2800","404","2837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","97","423965","0.0-2.0-12.0-1.0","34","47658","male ","null","","","","null","","10","","","423660","1","","","","","","300","3200","305","3241","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","98","424370","0.0-2.0-13.0-0.0","34","47658","male ","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/objects/ignat-dolomanov-kFBDVnmskPA-unsplash.jpg","423965","1","objects","","1","1","0","400","3500","405","3546","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","99","424674","0.0-2.0-13.0-1.0","34","47658","male ","null","","","","null","","11","","","424370","1","","","","","","300","3900","304","3951","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","100","425078","0.0-2.0-14.0-0.0","34","47658","male ","NaN","","","","null","NaN","12","","Stimuli/Experimental_stims/localizer/objects/adriano-pucciarelli-BE7yaZnZX6o-unsplash.jpg","424674","1","objects","","0","1","0","400","4200","404","4255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","101","425383","0.0-2.0-14.0-1.0","34","47658","male ","null","","","","null","","12","","","425078","1","","","","","","300","4600","305","4659","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","102","425787","0.0-2.0-15.0-0.0","34","47658","male ","NaN","","","","null","NaN","13","","Stimuli/Experimental_stims/localizer/objects/eugene-chystiakov-3neSwyntbQ8-unsplash.jpg","425383","1","objects","","0","1","0","400","4900","404","4964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","103","426092","0.0-2.0-15.0-1.0","34","47658","male ","null","","","","null","","13","","","425787","1","","","","","","300","5300","305","5368","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","104","426496","0.0-2.0-16.0-0.0","34","47658","male ","NaN","","","","null","NaN","14","","Stimuli/Experimental_stims/localizer/objects/girl-with-red-hat-Xxg-r574pLE-unsplash.jpg","426092","1","objects","","0","1","0","400","5600","404","5673","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","105","426800","0.0-2.0-16.0-1.0","34","47658","male ","null","","","","null","","14","","","426496","1","","","","","","300","6000","304","6077","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","106","427205","0.0-2.0-17.0-0.0","34","47658","male ","NaN","","","","null","NaN","15","","Stimuli/Experimental_stims/localizer/objects/hipster-mum-XookgCxFw6Q-unsplash.jpg","426800","1","objects","","0","1","0","400","6300","405","6381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","107","427510","0.0-2.0-17.0-1.0","34","47658","male ","null","","","","null","","15","","","427205","1","","","","","","300","6700","305","6786","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","108","427914","0.0-2.0-18.0-0.0","34","47658","male ","NaN","","","","null","NaN","16","","Stimuli/Experimental_stims/localizer/objects/quino-al-8gWEAAXJjtI-unsplash.jpg","427510","1","objects","","0","1","0","400","7000","404","7091","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","109","428219","0.0-2.0-18.0-1.0","34","47658","male ","null","","","","null","","16","","","427914","1","","","","","","300","7400","305","7495","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","110","428624","0.0-2.0-19.0-0.0","34","47658","male ","NaN","","","","null","NaN","17","","Stimuli/Experimental_stims/localizer/objects/florian-klauer-mk7D-4UCfmg-unsplash.jpg","428219","1","objects","","0","1","0","400","7700","405","7800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","111","428929","0.0-2.0-19.0-1.0","34","47658","male ","null","","","","null","","17","","","428624","1","","","","","","300","8100","305","8205","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
