"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_outcome_estimation","","html-keyboard-response","2590","3664314","0.0-7.0-48.0-3.0","30","15837","female","null","","","","null","","46","","","3662486","1","","","","","","1800","174500","1828","178561","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2591","3664977","0.0-7.0-49.0-0.0","30","15837","female","632","","","","75","","47","","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","3664314","1","","","","0","","632","176300","663","180389","","","","","","","","","","","A","0","","","","1500","2","","","","","","","","","","","","39","","","","","unchosen","","","","","","","","","","gain","no_gain","632","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2592","3666376","0.0-7.0-49.0-1.0-0.0","30","15837","female","null","","","","null","","47","","","3664977","1","","","","","","1368","176932","1399","181052","1368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2593","3667907","0.0-7.0-49.0-3.0","30","15837","female","null","","","","null","","47","","","3666376","1","","","","","","1500","178300","1531","182451","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2594","3667944","0.0-7.0-50.0-0.0","30","15837","female","4","","","","75","","48","","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","3667907","1","","","","0","","4","179800","37","183982","","","","","","","","","","","I","0","","","","1700","2","","","","","","","","","","","","6","","","","","chosen","","","","","","","","","","no_gain","no_gain","4","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2595","3669968","0.0-7.0-50.0-1.0-0.0","30","15837","female","null","","","","null","","48","","","3667944","1","","","","","","1996","179804","2024","184019","1996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2596","3671701","0.0-7.0-50.0-3.0","30","15837","female","null","","","","null","","48","","","3669968","1","","","","","","1700","181800","1733","186043","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2597","3671730","0.0-7.0-51.0-0.0","30","15837","female","0","","","","75","","49","","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","3671701","1","","","","0","","0","183500","29","187776","","","","","","","","","","","F","0","","","","1400","2","","","","","","","","","","","","15","","","","","unchosen","","","","","","","","","","gain","no_gain","0","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2598","3673760","0.0-7.0-51.0-1.0-0.0","30","15837","female","null","","","","null","","49","","","3671730","1","","","","","","2000","183500","2030","187805","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2599","3675186","0.0-7.0-51.0-3.0","30","15837","female","null","","","","null","","49","","","3673760","1","","","","","","1400","185500","1426","189835","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2600","3675745","0.0-7.0-52.0-0.0","30","15837","female","525","","","","75","","50","","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","3675186","1","","","","0","","525","186900","559","191261","","","","","","","","","","","C","0","","","","3100","2","","","","","","","","","","","","9","","","","","chosen","","","","","","","","","","gain","no_gain","525","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2601","3677249","0.0-7.0-52.0-1.0-0.0","30","15837","female","null","","","","null","","50","","","3675745","1","","","","","","1475","187425","1504","191820","1475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2602","3680377","0.0-7.0-52.0-3.0","30","15837","female","null","","","","null","","50","","","3677249","1","","","","","","3100","188900","3128","193324","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2603","3680665","0.0-7.0-53.0-0.0","30","15837","female","258","","","","68","","51","","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","3680377","1","","","","0","","258","192000","288","196452","","","","","","","","","","","L","0","","","","2900","3","","","","","","","","","","","","24","","","","","chosen","","","","","","","","","","no_gain","gain","258","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2604","3682437","0.0-7.0-53.0-1.0-0.0","30","15837","female","null","","","","null","","51","","","3680665","1","","","","","","1742","192258","1772","196740","1742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2605","3685365","0.0-7.0-53.0-3.0","30","15837","female","null","","","","null","","51","","","3682437","1","","","","","","2900","194000","2928","198512","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2606","3685865","0.0-7.0-54.0-0.0","30","15837","female","470","","","","75","","52","","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","3685365","1","","","","0","","470","196900","500","201440","","","","","","","","","","","C","0","","","","1500","3","","","","","","","","","","","","26","","","","","unchosen","","","","","","","","","","gain","no_gain","470","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2607","3687424","0.0-7.0-54.0-1.0-0.0","30","15837","female","null","","","","null","","52","","","3685865","1","","","","","","1530","197370","1559","201940","1530","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2608","3688953","0.0-7.0-54.0-3.0","30","15837","female","null","","","","null","","52","","","3687424","1","","","","","","1500","198900","1529","203499","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2609","3690493","0.0-7.0-55.0-0.0","30","15837","female","null","","","","null","","53","","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","3688953","1","","","","1","","1500","200400","1540","205028","","","","","","","","","","","F","0","","","","1700","3","","","","","","","","","","","","25","","","","","chosen","","","","","","","","","","gain","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2610","3690824","0.0-7.0-55.0-2.0-0.0","30","15837","female","null","","","","null","","53","","","3690493","1","","","","","","300","201900","331","206568","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2611","3692252","0.0-7.0-55.0-3.0","30","15837","female","null","","","","null","","53","","","3690824","1","","","","","","1400","202200","1428","206899","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2612","3692563","0.0-7.0-56.0-0.0","30","15837","female","278","","","","75","","54","","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","3692252","1","","","","0","","278","203600","311","208327","","","","","","","","","","","A","0","","","","2000","3","","","","","","","","","","","","4","","","","","chosen","","","","","","","","","","gain","no_gain","278","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2613","3694316","0.0-7.0-56.0-1.0-0.0","30","15837","female","null","","","","null","","54","","","3692563","1","","","","","","1722","203878","1753","208638","1722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2614","3696344","0.0-7.0-56.0-3.0","30","15837","female","null","","","","null","","54","","","3694316","1","","","","","","2000","205600","2028","210391","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2615","3696800","0.0-7.0-57.0-0.0","30","15837","female","424","","","","75","","55","","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","3696344","1","","","","0","","424","207600","456","212419","","","","","","","","","","","J","0","","","","2000","3","","","","","","","","","","","","13","","","","","unchosen","","","","","","","","","","gain","no_gain","424","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2616","3698404","0.0-7.0-57.0-1.0-0.0","30","15837","female","null","","","","null","","55","","","3696800","1","","","","","","1576","208024","1604","212875","1576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2617","3700433","0.0-7.0-57.0-3.0","30","15837","female","null","","","","null","","55","","","3698404","1","","","","","","2000","209600","2029","214479","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2618","3700775","0.0-7.0-58.0-0.0","30","15837","female","308","","","","75","","56","","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","3700433","1","","","","0","","308","211600","342","216508","","","","","","","","","","","E","0","","","","2900","3","","","","","","","","","","","","32","","","","","unchosen","","","","","","","","","","no_gain","no_gain","308","1","","","","","",""
