"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","scramble_no_response","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","305","809722","0.0-2.0-109.0-1.0","35","85508","female","null","","","","null","","107","","","809396","1","","","","","","300","139600","326","144877","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","306","810141","0.0-2.0-110.0-0.0","35","85508","female","210","","","","68","0","108","","Stimuli/Experimental_stims/localizer/objects/chris-briggs-x9TCnxNBofE-unsplash.jpg","809722","1","objects","","0","0","1","400","139900","419","145203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","307","810459","0.0-2.0-110.0-1.0","35","85508","female","null","","","","null","","108","","","810141","1","","","","","","300","140300","318","145622","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","308","810887","0.0-2.0-111.0-0.0","35","85508","female","30","","","","68","0","109","","Stimuli/Experimental_stims/localizer/objects/saif71-com-VIKdvmGUhq8-unsplash.jpg","810459","1","objects","","0","0","1","400","140600","428","145940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","309","811212","0.0-2.0-111.0-1.0","35","85508","female","null","","","","null","","109","","","810887","1","","","","","","300","141000","325","146368","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","310","811635","0.0-2.0-112.0-0.0","35","85508","female","90","","","","68","0","110","","Stimuli/Experimental_stims/localizer/objects/nicolas-hippert-kfr_eSrR08M-unsplash.jpg","811212","1","objects","","0","0","1","400","141300","423","146693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","311","811963","0.0-2.0-112.0-1.0","35","85508","female","null","","","","null","","110","","","811635","1","","","","","","300","141700","328","147116","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","312","812385","0.0-2.0-113.0-0.0","35","85508","female","37","","","","68","0","111","","Stimuli/Experimental_stims/localizer/objects/adriano-pucciarelli-BE7yaZnZX6o-unsplash.jpg","811963","1","objects","","0","0","1","400","142000","422","147444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","313","812707","0.0-2.0-113.0-1.0","35","85508","female","null","","","","null","","111","","","812385","1","","","","","","300","142400","322","147866","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","314","813124","0.0-2.0-114.0-0.0","35","85508","female","NaN","","","","null","NaN","112","","Stimuli/Experimental_stims/localizer/objects/girl-with-red-hat-Xxg-r574pLE-unsplash.jpg","812707","1","objects","","0","1","0","400","142700","417","148188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","315","813460","0.0-2.0-114.0-1.0","35","85508","female","null","","","","null","","112","","","813124","1","","","","","","300","143100","336","148605","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","316","813919","0.0-2.0-115.0-0.0","35","85508","female","338","","","","68","0","113","","Stimuli/Experimental_stims/localizer/objects/mulyadi-tWp0VSlSdMI-unsplash.jpg","813460","1","objects","","0","0","1","400","143400","459","148941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","317","814256","0.0-2.0-115.0-1.0","35","85508","female","null","","","","null","","113","","","813919","1","","","","","","300","143800","337","149400","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","318","814677","0.0-2.0-116.0-0.0","35","85508","female","322","","","","68","0","114","","Stimuli/Experimental_stims/localizer/objects/yoann-siloine-_T4w3JDm6ug-unsplash.jpg","814256","1","objects","","0","0","1","400","144100","421","149737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","319","814997","0.0-2.0-116.0-1.0","35","85508","female","null","","","","null","","114","","","814677","1","","","","","","300","144500","320","150158","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","320","815420","0.0-2.0-117.0-0.0","35","85508","female","187","","","","68","0","115","","Stimuli/Experimental_stims/localizer/objects/designecologist-hvgd0ygXuQQ-unsplash.jpg","814997","1","objects","","0","0","1","400","144800","423","150478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","321","815747","0.0-2.0-117.0-1.0","35","85508","female","null","","","","null","","115","","","815420","1","","","","","","300","145200","327","150901","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","322","816183","0.0-2.0-118.0-0.0","35","85508","female","97","","","","68","0","116","","Stimuli/Experimental_stims/localizer/objects/namroud-gorguis-FZWivbri0Xk-unsplash.jpg","815747","1","objects","","0","0","1","400","145500","436","151228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","323","816566","0.0-2.0-118.0-1.0","35","85508","female","null","","","","null","","116","","","816183","1","","","","","","300","145900","383","151664","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","324","816982","0.0-2.0-119.0-0.0","35","85508","female","346","","","","68","0","117","","Stimuli/Experimental_stims/localizer/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg","816566","1","objects","","0","0","1","400","146200","416","152047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","325","817346","0.0-2.0-119.0-1.0","35","85508","female","null","","","","null","","117","","","816982","1","","","","","","300","146600","364","152463","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","326","817771","0.0-2.0-120.0-0.0","35","85508","female","178","","","","68","0","118","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-v_a3DWpOFc0-unsplash.jpg","817346","1","objects","","0","0","1","400","146900","425","152827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","327","818218","0.0-2.0-120.0-1.0","35","85508","female","null","","","","null","","118","","","817771","1","","","","","","300","147300","447","153252","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","328","818635","0.0-2.0-121.0-0.0","35","85508","female","268","","","","68","0","119","","Stimuli/Experimental_stims/localizer/objects/carlos-felipe-ramirez-mesa-HW7bfB3ERSQ-unsplash.jpg","818218","1","objects","","0","0","1","400","147600","417","153699","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","329","818954","0.0-2.0-121.0-1.0","35","85508","female","null","","","","null","","119","","","818635","1","","","","","","300","148000","319","154116","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","330","819367","0.0-2.0-122.0-0.0","35","85508","female","NaN","","","","null","NaN","120","","Stimuli/Experimental_stims/localizer/objects/dario-mendez-hnJ2VNZzbns-unsplash.jpg","818954","1","objects","","0","1","0","400","148300","413","154435","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","331","819688","0.0-2.0-122.0-1.0","35","85508","female","null","","","","null","","120","","","819367","1","","","","","","300","148700","321","154848","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","332","820115","0.0-2.0-123.0-0.0","35","85508","female","NaN","","","","null","NaN","121","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-aUkYaG12Dgs-unsplash.jpg","819688","1","objects","","0","1","0","400","149000","427","155169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
