"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","outcome_estimation","","html-keyboard-response","2642","819106","0.0-7.0-77.0-0.0","12","77890","11","null","","","","null","","75","","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","1","","","","1","","0.1","21.600000000000037","","","","","","","","","","C","0","","","","2600","4","","","","","","","","","","","","","","26","","","","","chosen","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2643","819222","0.0-7.0-77.0-2.0-0.0","12","77890","11","null","","","","null","","75","","","1","","","","","","0.1","21.70000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2644","819333","0.0-7.0-77.0-3.0","12","77890","11","null","","","","null","","75","","","1","","","","","","0.1","21.80000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2645","819446","0.0-7.0-78.0-0.0","12","77890","11","null","","","","null","","76","","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","1","","","","1","","0.1","21.90000000000004","","","","","","","","","","H","0","","","","1500","4","","","","","","","","","","","","","","13","","","","","unchosen","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2646","819563","0.0-7.0-78.0-2.0-0.0","12","77890","11","null","","","","null","","76","","","1","","","","","","0.1","22.000000000000043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2647","819679","0.0-7.0-78.0-3.0","12","77890","11","null","","","","null","","76","","","1","","","","","","0.1","22.100000000000044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2648","819791","0.0-7.0-79.0-0.0","12","77890","11","null","","","","null","","77","","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","1","","","","1","","0.1","22.200000000000045","","","","","","","","","","J","0","","","","2600","4","","","","","","","","","","","","","","20","","","","","unchosen","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2649","819906","0.0-7.0-79.0-2.0-0.0","12","77890","11","null","","","","null","","77","","","1","","","","","","0.1","22.300000000000047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2650","820026","0.0-7.0-79.0-3.0","12","77890","11","null","","","","null","","77","","","1","","","","","","0.1","22.40000000000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2651","820147","0.0-7.0-80.0-0.0","12","77890","11","null","","","","null","","78","","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","1","","","","1","","0.1","22.50000000000005","","","","","","","","","","D","0","","","","1800","4","","","","","","","","","","","","","","22","","","","","chosen","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2652","820265","0.0-7.0-80.0-2.0-0.0","12","77890","11","null","","","","null","","78","","","1","","","","","","0.1","22.60000000000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2653","820373","0.0-7.0-80.0-3.0","12","77890","11","null","","","","null","","78","","","1","","","","","","0.1","22.700000000000053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2654","820485","0.0-7.0-81.0-0.0","12","77890","11","null","","","","null","","79","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","1","","","","1","","0.1","22.800000000000054","","","","","","","","","","B","0","","","","3500","4","","","","","","","","","","","","","","17","","","","","chosen","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2655","820599","0.0-7.0-81.0-2.0-0.0","12","77890","11","null","","","","null","","79","","","1","","","","","","0.1","22.900000000000055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2656","820714","0.0-7.0-81.0-3.0","12","77890","11","null","","","","null","","79","","","1","","","","","","0.1","23.000000000000057","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2657","820832","0.0-7.0-82.0-0.0","12","77890","11","null","","","","null","","80","","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","1","","","","1","","0.1","23.10000000000006","","","","","","","","","","G","0","","","","1000","4","","","","","","","","","","","","","","41","","","","","unchosen","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2658","820942","0.0-7.0-82.0-2.0-0.0","12","77890","11","null","","","","null","","80","","","1","","","","","","0.1","23.20000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2659","821057","0.0-7.0-82.0-3.0","12","77890","11","null","","","","null","","80","","","1","","","","","","0.1","23.30000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2660","821172","0.0-7.0-83.0-0.0","12","77890","11","null","","","","null","","81","","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","1","","","","1","","0.1","23.400000000000063","","","","","","","","","","K","0","","","","2300","4","","","","","","","","","","","","","","47","","","","","chosen","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2661","821290","0.0-7.0-83.0-2.0-0.0","12","77890","11","null","","","","null","","81","","","1","","","","","","0.1","23.500000000000064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2662","821399","0.0-7.0-83.0-3.0","12","77890","11","null","","","","null","","81","","","1","","","","","","0.1","23.600000000000065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2663","821509","0.0-7.0-84.0-0.0","12","77890","11","null","","","","null","","82","","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","1","","","","1","","0.1","23.700000000000067","","","","","","","","","","C","0","","","","1900","4","","","","","","","","","","","","","","2","","","","","unchosen","","","","","","","","","gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2664","821628","0.0-7.0-84.0-2.0-0.0","12","77890","11","null","","","","null","","82","","","1","","","","","","0.1","23.800000000000068","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2665","821742","0.0-7.0-84.0-3.0","12","77890","11","null","","","","null","","82","","","1","","","","","","0.1","23.90000000000007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2666","821859","0.0-7.0-85.0-0.0","12","77890","11","null","","","","null","","83","","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","1","","","","1","","0.1","24.00000000000007","","","","","","","","","","G","0","","","","2200","4","","","","","","","","","","","","","","8","","","","","chosen","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2667","821979","0.0-7.0-85.0-2.0-0.0","12","77890","11","null","","","","null","","83","","","1","","","","","","0.1","24.100000000000072","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2668","822096","0.0-7.0-85.0-3.0","12","77890","11","null","","","","null","","83","","","1","","","","","","0.1","24.200000000000074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2669","822212","0.0-7.0-86.0-0.0","12","77890","11","null","","","","null","","84","","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","1","","","","1","","0.1","24.300000000000075","","","","","","","","","","J","0","","","","4100","4","","","","","","","","","","","","","","42","","","","","chosen","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2670","822329","0.0-7.0-86.0-2.0-0.0","12","77890","11","null","","","","null","","84","","","1","","","","","","0.1","24.400000000000077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2671","822441","0.0-7.0-86.0-3.0","12","77890","11","null","","","","null","","84","","","1","","","","","","0.1","24.500000000000078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2672","822556","0.0-7.0-87.0-0.0","12","77890","11","null","","","","null","","85","","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","1","","","","1","","0.1","24.60000000000008","","","","","","","","","","B","0","","","","1200","4","","","","","","","","","","","","","","4","","","","","unchosen","","","","","","","","","no_gain","NaN","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2673","822673","0.0-7.0-87.0-2.0-0.0","12","77890","11","null","","","","null","","85","","","1","","","","","","0.1","24.70000000000008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
