"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","not_enough_deliberation_choices","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response"
"","iti","","html-keyboard-response","856","1907217","0.0-3.0-146.0-4.0","25","22695","male","1","null","","","","null","","72","","","1906113","","","","","","","1100","104300","1104","104697","1100","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","857","1907909","0.0-3.0-148.0-0.0","25","22695","male","1","687","","","","75","","73","","","1907217","2","","","","0","","687","105400","692","105801","","","0","14","7","faces","outdoor_scenes","49","81","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","B","0","0","","original","2800","3","7","14","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","81","49","","",""
"","deliberation_confirmation","","html-keyboard-response","858","1910228","0.0-3.0-148.0-2.0-0.0","25","22695","male","1","null","","","","null","","73","","","1907909","","","","","","","2313","106087","2319","106493","2313","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","859","1913033","0.0-3.0-148.0-4.0","25","22695","male","1","null","","","","null","","73","","","1910228","","","","","","","2800","108400","2805","108812","2800","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","860","1914138","0.0-3.0-150.0-0.0","25","22695","male","1","null","","","","null","","74","","","1913033","2","","","","1","","1100","111200","1105","111617","","","","","","","","","","","","I","0","1100","right","scramble","1300","3","34","6","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","861","1914859","0.0-3.0-150.0-1.0-0.0","25","22695","male","1","716","","","","75","","74","","","1914138","","","","","0","","716","112300","721","112722","1900","","0","6","34","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","862","1916049","0.0-3.0-150.0-2.0-0.0","25","22695","male","1","null","","","","null","","74","","","1914859","","","","","","","1184","113016","1190","113443","1184","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","863","1917354","0.0-3.0-150.0-4.0","25","22695","male","1","null","","","","null","","74","","","1916049","","","","","","","1300","114200","1305","114633","1300","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","864","1918460","0.0-3.0-152.0-0.0","25","22695","male","1","null","","","","null","","75","","","1917354","2","","","","1","","1100","115500","1106","115938","","","","","","","","","","","","H","0","1100","left","scramble","2300","3","21","2","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","865","1920104","0.0-3.0-152.0-1.0-0.0","25","22695","male","1","1640","","","","68","","75","","","1918460","","","","","0","","1640","116600","1644","117044","1900","","1","21","2","faces","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","866","1920371","0.0-3.0-152.0-2.0-0.0","25","22695","male","1","null","","","","null","","75","","","1920104","","","","","","","260","118240","267","118688","260","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","867","1922677","0.0-3.0-152.0-4.0","25","22695","male","1","null","","","","null","","75","","","1920371","","","","","","","2300","118500","2306","118955","2300","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","868","1925621","0.0-3.0-154.0-0.0","25","22695","male","1","2940","","","","68","","76","","","1922677","2","","","","0","","2940","120800","2944","121261","","","1","42","27","objects","body_parts","23","92","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","E","0","0","","original","1900","4","42","27","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","23","92","","",""
"","deliberation_confirmation","","html-keyboard-response","869","1925687","0.0-3.0-154.0-2.0-0.0","25","22695","male","1","null","","","","null","","76","","","1925621","","","","","","","60","123740","66","124205","60","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","870","1927592","0.0-3.0-154.0-4.0","25","22695","male","1","null","","","","null","","76","","","1925687","","","","","","","1900","123800","1905","124271","1900","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","871","1928098","0.0-3.0-156.0-0.0","25","22695","male","1","null","","","","null","","77","","","1927592","2","","","","1","","500","125700","506","126176","","","","","","","","","","","","A","0","500","left","scramble","1300","4","0","43","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","872","1928951","0.0-3.0-156.0-1.0-0.0","25","22695","male","1","848","","","","68","","77","","","1928098","","","","","0","","848","126200","853","126682","2500","","1","0","43","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","4","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","873","1930608","0.0-3.0-156.0-2.0-0.0","25","22695","male","1","null","","","","null","","77","","","1928951","","","","","","","1652","127048","1657","127535","1652","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","874","1931914","0.0-3.0-156.0-4.0","25","22695","male","1","null","","","","null","","77","","","1930608","","","","","","","1300","128700","1306","129192","1300","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","875","1933200","0.0-3.0-158.0-0.0","25","22695","male","1","1283","","","","68","","78","","","1931914","2","","","","0","","1283","130000","1286","130498","","","1","5","25","outdoor_scenes","body_parts","66","14","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","C","0","0","","original","3000","4","5","25","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","66","14","","",""
"","deliberation_confirmation","","html-keyboard-response","876","1934923","0.0-3.0-158.0-2.0-0.0","25","22695","male","1","null","","","","null","","78","","","1933200","","","","","","","1717","131283","1723","131784","1717","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","877","1937928","0.0-3.0-158.0-4.0","25","22695","male","1","null","","","","null","","78","","","1934923","","","","","","","3000","133000","3005","133507","3000","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","878","1939435","0.0-3.0-160.0-0.0","25","22695","male","1","null","","","","null","","79","","","1937928","2","","","","1","","1500","136000","1507","136512","","","","","","","","","","","","H","0","1500","left","scramble","1600","4","21","2","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","879","1940296","0.0-3.0-160.0-1.0-0.0","25","22695","male","1","856","","","","68","","79","","","1939435","","","","","0","","856","137500","861","138019","1500","","1","21","2","faces","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","","","","","4","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","880","1940946","0.0-3.0-160.0-2.0-0.0","25","22695","male","1","null","","","","null","","79","","","1940296","","","","","","","644","138356","650","138880","644","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","881","1942551","0.0-3.0-160.0-4.0","25","22695","male","1","null","","","","null","","79","","","1940946","","","","","","","1600","139000","1605","139530","1600","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","882","1944681","0.0-3.0-162.0-0.0","25","22695","male","1","2124","","","","75","","80","","","1942551","2","","","","0","","2124","140600","2130","141135","","","0","41","20","objects","faces","70","59","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","J","0","0","","original","2100","4","20","41","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","59","70","","",""
"","deliberation_confirmation","","html-keyboard-response","883","1945562","0.0-3.0-162.0-2.0-0.0","25","22695","male","1","null","","","","null","","80","","","1944681","","","","","","","876","142724","881","143265","876","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","iti","","html-keyboard-response","884","1947667","0.0-3.0-162.0-4.0","25","22695","male","1","null","","","","null","","80","","","1945562","","","","","","","2100","143600","2105","144146","2100","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","885","1950674","0.0-3.0-164.0-0.0","25","22695","male","1","null","","","","null","","81","","","1947667","2","","","","1","","3000","145700","3007","146251","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","B","0","0","","original","2400","4","7","14","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","81","49","","",""
"","deliberation_no_response","","html-keyboard-response","886","1950980","0.0-3.0-164.0-3.0-0.0","25","22695","male","1","null","","","","null","","81","","","1950674","","","","","1","","300","148700","306","149258","","","","","","","","","","","","","","","","","","4","","","","","","","","","1","",""
"","iti","","html-keyboard-response","887","1953085","0.0-3.0-164.0-4.0","25","22695","male","1","null","","","","null","","81","","","1950980","","","","","","","2100","149000","2105","149564","2100","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","888","1953291","0.0-3.0-166.0-0.0","25","22695","male","1","null","","","","null","","82","","","1953085","2","","","","1","","200","151100","206","151669","","","","","","","","","","","","F","0","200","left","scramble","1200","4","18","26","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","889","1954200","0.0-3.0-166.0-1.0-0.0","25","22695","male","1","905","","","","68","","82","","","1953291","","","","","0","","905","151300","909","151875","2800","","1","18","26","faces","body_parts","","","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","","","","","","","4","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","890","1956101","0.0-3.0-166.0-2.0-0.0","25","22695","male","1","null","","","","null","","82","","","1954200","","","","","","","1895","152205","1901","152784","1895","","","","","","","","","","","","","","","","","4","","","","","","","","","","",""
