"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally"
"","iti_localizer","","html-keyboard-response","263","308914","0.0-2.0-92.0-1.0","33","97001","female","null","","","","null","","90","","","308608","1","","","","","","300","114000","306","115018","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","264","309320","0.0-2.0-93.0-0.0","33","97001","female","166","","","","68","0","91","","Stimuli/Experimental_stims/localizer/objects/nordwood-themes-E9tFH39iRPE-unsplash.jpg","308914","1","objects","","0","0","1","400","114300","406","115324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","265","309626","0.0-2.0-93.0-1.0","33","97001","female","null","","","","null","","91","","","309320","1","","","","","","300","114700","306","115730","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","266","310032","0.0-2.0-94.0-0.0","33","97001","female","254","","","","68","0","92","","Stimuli/Experimental_stims/localizer/objects/oriento-maVIpNNtmlQ-unsplash.jpg","309626","1","objects","","0","0","1","400","115000","406","116036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","267","310342","0.0-2.0-94.0-1.0","33","97001","female","null","","","","null","","92","","","310032","1","","","","","","300","115400","310","116442","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","268","310747","0.0-2.0-95.0-0.0","33","97001","female","290","","","","68","0","93","","Stimuli/Experimental_stims/localizer/objects/alex-lvrs-2zDw14yCYqk-unsplash.jpg","310342","1","objects","","0","0","1","400","115700","405","116752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","269","311053","0.0-2.0-95.0-1.0","33","97001","female","null","","","","null","","93","","","310747","1","","","","","","300","116100","306","117157","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","270","311458","0.0-2.0-96.0-0.0","33","97001","female","339","","","","68","0","94","","Stimuli/Experimental_stims/localizer/objects/quaritsch-photography-lZ8onQ1wuY8-unsplash.jpg","311053","1","objects","","0","0","1","400","116400","405","117463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","271","311764","0.0-2.0-96.0-1.0","33","97001","female","null","","","","null","","94","","","311458","1","","","","","","300","116800","306","117868","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","272","312170","0.0-2.0-97.0-0.0","33","97001","female","316","","","","68","0","95","","Stimuli/Experimental_stims/localizer/objects/saif71-com-VIKdvmGUhq8-unsplash.jpg","311764","1","objects","","0","0","1","400","117100","406","118174","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","273","312475","0.0-2.0-97.0-1.0","33","97001","female","null","","","","null","","95","","","312170","1","","","","","","300","117500","305","118580","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","274","312881","0.0-2.0-98.0-0.0","33","97001","female","NaN","","","","null","NaN","96","","Stimuli/Experimental_stims/localizer/objects/yoann-siloine-_T4w3JDm6ug-unsplash.jpg","312475","1","objects","","0","1","0","400","117800","406","118885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","275","313186","0.0-2.0-98.0-1.0","33","97001","female","null","","","","null","","96","","","312881","1","","","","","","300","118200","305","119291","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","276","313593","0.0-2.0-99.0-0.0","33","97001","female","246","","","","68","0","97","","Stimuli/Experimental_stims/localizer/objects/nicolas-hippert-kfr_eSrR08M-unsplash.jpg","313186","1","objects","","0","0","1","400","118500","407","119596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","277","313898","0.0-2.0-99.0-1.0","33","97001","female","null","","","","null","","97","","","313593","1","","","","","","300","118900","305","120003","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","278","314305","0.0-2.0-100.0-0.0","33","97001","female","254","","","","68","0","98","","Stimuli/Experimental_stims/localizer/objects/designecologist-hvgd0ygXuQQ-unsplash.jpg","313898","1","objects","","0","0","1","400","119200","407","120308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","279","314610","0.0-2.0-100.0-1.0","33","97001","female","null","","","","null","","98","","","314305","1","","","","","","300","119600","305","120715","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","280","315018","0.0-2.0-101.0-0.0","33","97001","female","262","","","","68","0","99","","Stimuli/Experimental_stims/localizer/objects/dario-mendez-WmF_XLF4-Rs-unsplash.jpg","314610","1","objects","","0","0","1","400","119900","408","121020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","281","315324","0.0-2.0-101.0-1.0","33","97001","female","null","","","","null","","99","","","315018","1","","","","","","300","120300","306","121428","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","282","315731","0.0-2.0-102.0-0.0","33","97001","female","292","","","","68","0","100","","Stimuli/Experimental_stims/localizer/objects/quino-al-4SNUcHPiC8c-unsplash.jpg","315324","1","objects","","0","0","1","400","120600","407","121734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","283","316036","0.0-2.0-102.0-1.0","33","97001","female","null","","","","null","","100","","","315731","1","","","","","","300","121000","305","122141","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","284","316440","0.0-2.0-103.0-0.0","33","97001","female","196","","","","68","0","101","","Stimuli/Experimental_stims/localizer/objects/hipster-mum-XookgCxFw6Q-unsplash.jpg","316036","1","objects","","0","0","1","400","121300","404","122446","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","285","316750","0.0-2.0-103.0-1.0","33","97001","female","null","","","","null","","101","","","316440","1","","","","","","300","121700","310","122850","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","286","317155","0.0-2.0-104.0-0.0","33","97001","female","314","","","","68","0","102","","Stimuli/Experimental_stims/localizer/objects/ryunosuke-kikuno-viEzuL1ouDs-unsplash.jpg","316750","1","objects","","0","0","1","400","122000","405","123160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","287","317459","0.0-2.0-104.0-1.0","33","97001","female","null","","","","null","","102","","","317155","1","","","","","","300","122400","304","123565","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","288","317865","0.0-2.0-105.0-0.0","33","97001","female","277","","","","68","0","103","","Stimuli/Experimental_stims/localizer/objects/mae-mu-yl2d0CKW130-unsplash.jpg","317459","1","objects","","1","0","0","400","122700","406","123869","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","289","318172","0.0-2.0-105.0-1.0","33","97001","female","null","","","","null","","103","","","317865","1","","","","","","300","123100","307","124275","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","290","318577","0.0-2.0-106.0-0.0","33","97001","female","292","","","","68","0","104","","Stimuli/Experimental_stims/localizer/objects/jonny-caspari-wsvCC6UyKjs-unsplash.jpg","318172","1","objects","","0","0","1","400","123400","405","124582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","291","318883","0.0-2.0-106.0-1.0","33","97001","female","null","","","","null","","104","","","318577","1","","","","","","300","123800","306","124987","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","292","319289","0.0-2.0-107.0-0.0","33","97001","female","357","","","","68","0","105","","Stimuli/Experimental_stims/localizer/objects/mulyadi-tWp0VSlSdMI-unsplash.jpg","318883","1","objects","","0","0","1","400","124100","406","125293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","293","333295","0.0-2.0-107.0-1.0","33","97001","female","null","","","","null","","105","","","319289","1","","","","","","14000","124500","14006","125699","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","294","333701","0.0-2.0-108.0-0.0","33","97001","female","NaN","","","","null","NaN","106","","Stimuli/Experimental_stims/localizer/outdoor_scenes/johny-goerend-U_diPCXCBxU-unsplash.jpg","333295","1","outdoor_scenes","","1","1","0","400","138500","406","139705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","295","334007","0.0-2.0-108.0-1.0","33","97001","female","null","","","","null","","106","","","333701","1","","","","","","300","138900","306","140111","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","296","334414","0.0-2.0-109.0-0.0","33","97001","female","345","","","","68","0","107","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jordan-heath-4z_SYrG5mgA-unsplash.jpg","334007","1","outdoor_scenes","","0","0","1","400","139200","407","140417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","297","334719","0.0-2.0-109.0-1.0","33","97001","female","null","","","","null","","107","","","334414","1","","","","","","300","139600","305","140824","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","298","335124","0.0-2.0-110.0-0.0","33","97001","female","265","","","","68","0","108","","Stimuli/Experimental_stims/localizer/outdoor_scenes/nicolas-jehly-LzVB84KkZOE-unsplash.jpg","334719","1","outdoor_scenes","","0","0","1","400","139900","405","141129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","299","335430","0.0-2.0-110.0-1.0","33","97001","female","null","","","","null","","108","","","335124","1","","","","","","300","140300","306","141534","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","300","335835","0.0-2.0-111.0-0.0","33","97001","female","362","","","","68","0","109","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kenneth-thewissen-D76DklsG-5U-unsplash.jpg","335430","1","outdoor_scenes","","0","0","1","400","140600","405","141840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","301","336141","0.0-2.0-111.0-1.0","33","97001","female","null","","","","null","","109","","","335835","1","","","","","","300","141000","306","142245","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","302","336546","0.0-2.0-112.0-0.0","33","97001","female","259","","","","68","0","110","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ryan-schroeder-Gg7uKdHFb_c-unsplash.jpg","336141","1","outdoor_scenes","","0","0","1","400","141300","405","142551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","303","336851","0.0-2.0-112.0-1.0","33","97001","female","null","","","","null","","110","","","336546","1","","","","","","300","141700","305","142956","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","304","337256","0.0-2.0-113.0-0.0","33","97001","female","221","","","","68","0","111","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kalen-emsley-Bkci_8qcdvQ-unsplash.jpg","336851","1","outdoor_scenes","","0","0","1","400","142000","405","143261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","305","337562","0.0-2.0-113.0-1.0","33","97001","female","null","","","","null","","111","","","337256","1","","","","","","300","142400","306","143666","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","306","337968","0.0-2.0-114.0-0.0","33","97001","female","206","","","","68","0","112","","Stimuli/Experimental_stims/localizer/outdoor_scenes/fabian-quintero-UWQP2mh5YJI-unsplash.jpg","337562","1","outdoor_scenes","","0","0","1","400","142700","406","143972","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","307","338273","0.0-2.0-114.0-1.0","33","97001","female","null","","","","null","","112","","","337968","1","","","","","","300","143100","305","144378","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","308","338680","0.0-2.0-115.0-0.0","33","97001","female","239","","","","68","0","113","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quentin-zwzeorQPepo-unsplash.jpg","338273","1","outdoor_scenes","","0","0","1","400","143400","407","144683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","309","338986","0.0-2.0-115.0-1.0","33","97001","female","null","","","","null","","113","","","338680","1","","","","","","300","143800","306","145090","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","310","339393","0.0-2.0-116.0-0.0","33","97001","female","286","","","","68","0","114","","Stimuli/Experimental_stims/localizer/outdoor_scenes/tomasz-filipek-CUWC-6MRcNg-unsplash.jpg","338986","1","outdoor_scenes","","0","0","1","400","144100","407","145396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","311","339698","0.0-2.0-116.0-1.0","33","97001","female","null","","","","null","","114","","","339393","1","","","","","","300","144500","305","145803","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","312","340104","0.0-2.0-117.0-0.0","33","97001","female","286","","","","68","0","115","","Stimuli/Experimental_stims/localizer/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","339698","1","outdoor_scenes","","0","0","1","400","144800","406","146108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","313","340410","0.0-2.0-117.0-1.0","33","97001","female","null","","","","null","","115","","","340104","1","","","","","","300","145200","306","146514","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","314","340815","0.0-2.0-118.0-0.0","33","97001","female","382","","","","68","0","116","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sabeer-darr-Upz-tnx2v2s-unsplash.jpg","340410","1","outdoor_scenes","","0","0","1","400","145500","405","146820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","315","341120","0.0-2.0-118.0-1.0","33","97001","female","null","","","","null","","116","","","340815","1","","","","","","300","145900","305","147225","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","316","341526","0.0-2.0-119.0-0.0","33","97001","female","392","","","","68","0","117","","Stimuli/Experimental_stims/localizer/outdoor_scenes/andres-sanz-uILhNE1VcwA-unsplash.jpg","341120","1","outdoor_scenes","","0","0","1","400","146200","406","147530","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
